summonerId,summonerName,queueType,leagueId,leaguePoints,tier,rank,wins,losses,veteran,inactive,freshBlood
cJwKRWohKhe8zo7gaR_jo69LtKAlgJVososM_bIeSprl1xPn,Sęru,RANKED_SOLO_5x5,16dfc561-5064-4a5d-b4c4-9d4bfa03773f,75,DIAMOND,II,121,125,FALSE,FALSE,FALSE
x_cs3BdHxEGloIA-DUMd6vCCfAT-N8FUguDAim8lBX7utYq9,Ho1Pot1,RANKED_SOLO_5x5,3dc4e2cf-c1ff-4211-9ef2-aec889bd5a35,0,DIAMOND,II,342,283,FALSE,FALSE,FALSE
OueypI8gh6rdOpRtw9sgmjWmJQJJhklLpW89Fm0FDHe52hxG,Mrityu,RANKED_SOLO_5x5,b7934a9c-d95e-4175-86b2-d4a0a2e5e094,0,DIAMOND,II,92,61,FALSE,FALSE,FALSE
jZCMSPKM3a5nsDTvJeMXaJjAV-e2Y3oJjnrL8tfESzGxmdX8,Rey Jean,RANKED_SOLO_5x5,5eab9051-4175-47e9-a77b-62ad3a6da7c7,33,DIAMOND,II,62,69,FALSE,FALSE,FALSE
JYwXFios6TBIa_CxyyV3gjmw9X1QzSRy__Mgx_awldSOEpxS,Tokuda Sasori,RANKED_SOLO_5x5,a76f8f07-86dc-4497-b388-b7efa19bc45b,3,DIAMOND,II,130,74,FALSE,FALSE,FALSE
p9CKbwf6C2NEXYXdSDztC37hTBNvx_ApWptYI9KXSfndJ7Qi,bunny pow pow,RANKED_SOLO_5x5,970149a5-3f75-4692-ad63-57c2f7324374,55,DIAMOND,II,76,88,FALSE,FALSE,FALSE
Dvt9jhGf5DMFe7OcjCpRwmKkNlw73JIEQ3mo0eCH9coEzeWd,Mello Z,RANKED_SOLO_5x5,5fc221dc-1db5-4759-9fbc-b344211ec414,19,DIAMOND,II,158,158,FALSE,FALSE,FALSE
fO0SftvQ9-_rArR2VD5R8yiCrQ31WL-kOuKvetePe8eMcwX4,H3ckt1k,RANKED_SOLO_5x5,a24ce3d1-45b6-407a-b575-9b857fb7252a,68,DIAMOND,II,288,294,FALSE,FALSE,FALSE
9Rp3jgN7ROMT6IXAtdQRrPnx6kP2kmcZnq-kd6MxkpHOnvgq,TILTA NAO,RANKED_SOLO_5x5,04309f1c-a209-4cda-8897-18dca49092fb,75,DIAMOND,II,28,27,FALSE,FALSE,FALSE
qXnlSlJy0uq4IbFEa__JmJti0ArMfFxzH6nIm7XV5aNinD3G,From Iron,RANKED_SOLO_5x5,eca0769b-5c1e-43ea-8d61-3f86fba5b4aa,75,DIAMOND,II,140,97,FALSE,FALSE,FALSE
W0QeFyp2LxmLNV9WNvyj3amVgR3FIQ2sNshWSb2kyl78W72y,NATO3001,RANKED_SOLO_5x5,65e8b66b-9bcc-47f0-865d-2d0ae559d0d2,15,DIAMOND,II,404,393,FALSE,FALSE,FALSE
9Pz1hB-lZUqRTfz5yd9uiKIyHDO9ahHtThDdmdZnqzgfHiZ2,02 16 2017,RANKED_SOLO_5x5,f8053cf8-d9f9-4173-b0ab-c79e1a63e23b,51,DIAMOND,II,217,236,FALSE,FALSE,FALSE
3kYcwhGYovKK_f_9PVpeN5coiq8zRmOPc2gpKsA32r1odYI_,Iced Capps Only,RANKED_SOLO_5x5,36427557-7546-499c-adbf-263e2d099f13,6,DIAMOND,II,137,130,FALSE,FALSE,FALSE
Wzr-UUgsZXK20DMGD3X7Qlv0kL7zO-abXjRu7pUWN3P4BuFJ,Grieve,RANKED_SOLO_5x5,3dc4e2cf-c1ff-4211-9ef2-aec889bd5a35,50,DIAMOND,II,45,28,FALSE,FALSE,FALSE
ZYCLriZyxkmrZgf9XZklUA89xX1oRZGhWDxLtD-xojOGEgfk,LeeSinToMeNowOk,RANKED_SOLO_5x5,9b7b98ea-d6bb-49f0-9022-990d592cb7a4,45,DIAMOND,II,102,105,FALSE,FALSE,FALSE
ozwP42LfHeaB-zZkzoYIjo9k1htXYbjzb8l6NIsLq7mkVQ2q,ln icu,RANKED_SOLO_5x5,1eed1807-bc8c-473c-90eb-82c212cf8522,30,DIAMOND,II,197,189,FALSE,FALSE,FALSE
JFeB_bHwEQMNGl6RTLUYq7cMgIXFhY8ESr9M6l4AZE-zAC9G,Stone Mode,RANKED_SOLO_5x5,970149a5-3f75-4692-ad63-57c2f7324374,26,DIAMOND,II,88,96,FALSE,FALSE,FALSE
vtT8DRW5leWAiLPTLjmUtR961adBf3mw4jqdbIEYM9G5x2cF,EnZer0Nymous,RANKED_SOLO_5x5,c92a4a1c-c317-403d-9e3b-decf34b79012,75,DIAMOND,II,113,95,FALSE,FALSE,FALSE
_f2_Wj4SwFeUDCBPFkMG9juvsqhgYTWJ3OS9MvDr2Kg6idIF,Mr ThugSmoke,RANKED_SOLO_5x5,efc0717b-d6bb-488a-ba65-9870d2a93a13,43,DIAMOND,II,266,238,FALSE,FALSE,FALSE
Q0v7pc9Mf5xTGC-xX0KvZlOxb8CZ-3UkLBtKJFcvZVy87q3a,Mark Hoffman,RANKED_SOLO_5x5,2c643565-b831-480a-9b5f-6634c4007c1a,0,DIAMOND,II,92,84,FALSE,FALSE,FALSE
NshjWQhz8LME-Q0Ly8Qfu9oONVJ2EsLxwnkaYBJjHOKchmuf,OId oId,RANKED_SOLO_5x5,35de7611-3e4e-492a-b7d2-2882ebfa8b05,24,DIAMOND,II,33,20,FALSE,FALSE,FALSE
G73UUL-3xxBdvwiS4sEuDJCg5uzMNBJPyync2P8t_HVUDK9D,SHIKA GAP,RANKED_SOLO_5x5,cc659b4f-c28a-433c-a94a-4f9c300967bd,37,DIAMOND,II,203,215,FALSE,FALSE,FALSE
qiqpG6SNaKDH5pycfC7Fi5GRJmOGXX6y6vwZuAZMET6bvDGq,temp5287121,RANKED_SOLO_5x5,53081374-e98d-4434-8f89-38a98163e574,75,DIAMOND,II,51,56,FALSE,FALSE,FALSE
VDINvuzOMBeJazwsKbopV2Sq1vajx4L618-KNCJabRjniDkk,Xiao Biao Mei,RANKED_SOLO_5x5,e16ade23-e040-4003-9e00-c271feddeea7,37,DIAMOND,II,52,42,FALSE,FALSE,FALSE
G_dDIdo6-QAeEh4IXT4rYThU5AO2fjmMV0IegyNrlzqAsjQx,Maximum Might X,RANKED_SOLO_5x5,fd2b2fb9-3b2b-4b42-93ad-4640d7a62f6f,38,DIAMOND,II,158,144,FALSE,FALSE,FALSE
DCSUPd6OGdNd_CkdUyicZ_aE0HrXk0ZYy1KsOrFVDG7l_54h,Kiki the Dogo,RANKED_SOLO_5x5,41b88e6b-fec2-4f48-9e5d-ac69868f6a68,16,DIAMOND,II,177,191,FALSE,FALSE,FALSE
z5DWq2Ns-uwFpTz1mFkw-26w1jq7O426VVXNHrDZ76N89KsF,A Wild Lil Drew,RANKED_SOLO_5x5,d693e14b-f30d-4dad-8bad-d62c313405b4,62,DIAMOND,II,229,223,FALSE,FALSE,FALSE
3FlRVhfNIqIKO_-F-t6IkEjAbkjBThzEAerD8dJbn0cncx_S,Liminal Space,RANKED_SOLO_5x5,9f3bafb2-bea0-46b1-bfe2-6c622ffe12d9,75,DIAMOND,II,69,58,FALSE,FALSE,FALSE
bv5VNh8I-Yfu8mJOxZGXaf4UhBnxZOG-6BfW7jnxPp9IAoic,bigh1993,RANKED_SOLO_5x5,7d869cd2-3616-4151-9f09-9d18c34361ac,0,DIAMOND,II,180,176,FALSE,FALSE,FALSE
mEi7zErPIEY6EHA9hDofZd5U8Cchw_r1oYnvJkWYUcQFT0Y7,Grif,RANKED_SOLO_5x5,f54a3b7e-ecde-47d8-b4ab-907973659a2b,59,DIAMOND,II,140,114,FALSE,FALSE,FALSE
kOxrQ8w26XpviaYbcXzbBcMylHx5fU6CW6y3l-N9a__o5KWU,Churchlin,RANKED_SOLO_5x5,11189f45-f5b3-40e8-8e84-14a7740c270c,17,DIAMOND,II,527,484,FALSE,FALSE,FALSE
YHwRp0F9Wp5XTmtwVJCVsMUSkCkGgKq9UJSRy3IP9G2ZZS_Q,2000521,RANKED_SOLO_5x5,5fc221dc-1db5-4759-9fbc-b344211ec414,75,DIAMOND,II,75,59,FALSE,FALSE,FALSE
PMyVizmirj7JUWS6mkK4w2IANCmmjSCHmv0hJyPLnW5BIbPA,iSexyHugoBabyGOD,RANKED_SOLO_5x5,e367cd4b-df2f-47d8-b5be-0d57210a2fb5,51,DIAMOND,II,124,130,FALSE,FALSE,FALSE
VEQeurGdkjNDcqrce0Q1-9CPbuM9TizitMwrrOzwJkQn-Fy1,Mango Mark,RANKED_SOLO_5x5,ce53161e-ec92-4192-9b0a-7e92214b45fa,59,DIAMOND,II,200,195,FALSE,FALSE,FALSE
Vk0t2GfJyF_QmB8T7cBUEYpwCD6mbhK8YrLoi_GU9CTGKimd,TheSwimja,RANKED_SOLO_5x5,43c9f13f-9edb-4c52-975c-a67507e3d572,75,DIAMOND,II,137,119,FALSE,FALSE,FALSE
qCVm3XLp3e-pDgvny9AWLmEbqRocEouupae3bfTfGXRRMNPQ,Ripøste,RANKED_SOLO_5x5,c36a9902-1a40-40fc-9808-1cbfe6993091,0,DIAMOND,II,152,124,FALSE,FALSE,FALSE
ok0jlst2etexw89SyGSPsSXo6u9Lr4qbRlvCx6qzisnDctzS,Veigarv2Coaching,RANKED_SOLO_5x5,ab2fd7c9-b0ad-4992-aef0-78dbce41f0a4,23,DIAMOND,II,19,19,FALSE,FALSE,FALSE
vN5C4MdwSbQSd3PJ65zww1Z-CQPirWGsWvJJvZUF1a6l_7Ki,fed fiora fart,RANKED_SOLO_5x5,6f326d59-f750-451c-9e2c-e5553aff7745,75,DIAMOND,II,164,137,FALSE,FALSE,FALSE
gm7i_kmUgpfIzpPF93EBlCnX4zhb8CUBdzSTRB4Zkloklvul,QuinnAD Daddy,RANKED_SOLO_5x5,53320eef-83d4-4437-9289-53206a8129b4,75,DIAMOND,II,113,92,FALSE,FALSE,FALSE
MP2TSan8U_8H23f-0h1-cOXwb05uoB7rjl_o2kF7LyISoArY,Dannya,RANKED_SOLO_5x5,ce53161e-ec92-4192-9b0a-7e92214b45fa,54,DIAMOND,II,90,80,FALSE,FALSE,FALSE
6IE2vJEhiJmUJzZMPT2ad_A9Nw-VTM2JhkLQnjxBenOiXq1L,bigempct,RANKED_SOLO_5x5,efc0717b-d6bb-488a-ba65-9870d2a93a13,39,DIAMOND,II,222,210,FALSE,FALSE,FALSE
D4483Ab6srwS0nMB9p3F6OBA9YtS0OIRb1g25LUOmZqSvgYq,andrewtatefan69,RANKED_SOLO_5x5,e34bce2d-8e86-4492-a335-1a64cbc2487a,75,DIAMOND,II,58,47,FALSE,FALSE,FALSE
mWvQHJ_uyKIf8_5mvwUDN-vo3v-2hZP8YGyISxAj8uesvIyA,rebaX,RANKED_SOLO_5x5,05f3cf2c-e2a6-43d0-ac03-711788756747,75,DIAMOND,II,618,584,TRUE,FALSE,FALSE
XY-DXIhh_pEa9Pn7D2AihVmJRrnX90I32LzyZ6s2LteTdmfm,ChangLe Kirito,RANKED_SOLO_5x5,6f562d61-c963-4ff0-895e-9a76c7e51138,55,DIAMOND,II,175,163,FALSE,FALSE,FALSE
w5B-z1KfTQ77036OVOGAuZhXBMehh9sSlbr_ibV254aDwt5x,Revenge of Avian,RANKED_SOLO_5x5,0bf59472-ebf7-40e0-b755-28229374e419,69,DIAMOND,II,79,73,FALSE,FALSE,FALSE
ARB0Js0iDuwfMkESDhpDFQTQzYYRDsnfpZHi9sVOzYvcggDo,me want milkers,RANKED_SOLO_5x5,36427557-7546-499c-adbf-263e2d099f13,18,DIAMOND,II,183,173,FALSE,FALSE,FALSE
fOVE5jGYaAA21VtTzjt0_7j-xXD4N_5SBB2n4zITAm3f6C3_,Cloudrider,RANKED_SOLO_5x5,64791e5d-a681-481e-ae57-1d9481cb87a5,78,DIAMOND,II,97,62,FALSE,FALSE,FALSE
wVnlrg-1WRPicekGYiQfrs_vuFN81OoEegBVDHMJDGXssXpx,Ego Elo,RANKED_SOLO_5x5,a017008f-3181-41bb-a31a-b86f2c87dfbe,51,DIAMOND,II,23,18,FALSE,FALSE,FALSE
_9H0Wom6eW4eRg7ql_petbtQTR5HMSyhiEDjoMHLVKMXiYyP,Maltipoo,RANKED_SOLO_5x5,530a319c-14f2-4c85-96f5-aaba15411d70,30,DIAMOND,II,123,122,FALSE,FALSE,FALSE
inMCmw35oafVWfdO2xYIGptiqCZm0lmQHCr_YwXdKgG_de3x,Frelt,RANKED_SOLO_5x5,65e8b66b-9bcc-47f0-865d-2d0ae559d0d2,29,DIAMOND,II,84,56,FALSE,FALSE,FALSE
w1QFqAnT_o3I_yb_DlxF4e0mBXO82sOdRnuV1yDx5ult_Ydu,Meıjırıce,RANKED_SOLO_5x5,949a6a38-88b0-4f93-9e08-4f5648014284,75,DIAMOND,II,132,120,FALSE,FALSE,FALSE
h7saCKrusze87N0lMB1v9oMYbryJ4-Njvx-9qqiW0f_TH0TY,norahinu,RANKED_SOLO_5x5,83aafdc2-d88a-4978-a816-3705b8ea3513,52,DIAMOND,II,40,48,FALSE,FALSE,FALSE
e57M7QJiLo9L_WuwaWz7JyR4gfkxvni3skR6379NflqR8Nb5,Baplestory,RANKED_SOLO_5x5,7ae9c65c-fafc-4738-b443-7ea4a0d9ab91,75,DIAMOND,II,59,29,FALSE,FALSE,FALSE
LQ4N7-GgJEuA-TT0nEVnOehCxBuAoIHFLPZ9rCHcJprxBJge,wild18231,RANKED_SOLO_5x5,b210dd1d-b55c-4ef1-adf7-f95362b3031d,49,DIAMOND,II,484,438,FALSE,FALSE,FALSE
MXucmKJOs3uYLjZG_ZQaWcPJXNZyNmN6EHbbLTfIMyecZ9pG,Top 3 Graves BTW,RANKED_SOLO_5x5,876c1cca-19a1-4f03-b084-f7249402f7e6,63,DIAMOND,II,76,60,FALSE,FALSE,FALSE
XZztY3-FYvGJxwqnr_MK2d_Q1AQC_qwM7ZLJQKmbW1lVOoLn,6 Pack Olaf,RANKED_SOLO_5x5,00360cc2-6679-41c8-ba0b-81b6f83f91d2,75,DIAMOND,II,111,82,TRUE,FALSE,FALSE
WD-iiLwHOpWkuBZdj782mjydQCf2m4hOxWz9-ZKmPx0zvos3,zanchengdaerwen,RANKED_SOLO_5x5,6d31cd2e-5092-4374-9e27-1015b22368dc,29,DIAMOND,II,521,501,FALSE,FALSE,FALSE
I8D4btemvHOrLkZAl0ML8jyqnuUHtSMvVKggNBCb4xRxQ9U5,the top G,RANKED_SOLO_5x5,94e11cec-d404-4136-84cd-29ef7144ab84,3,DIAMOND,II,163,183,FALSE,FALSE,FALSE
oJgQMJp5lidQuZXILm2gQc_DhqkzaJxtEqEP5qZ8vBtXQYFB,aphorism1,RANKED_SOLO_5x5,817d5ab0-df62-48fc-bbed-89e7119c615c,75,DIAMOND,II,150,161,FALSE,FALSE,FALSE
4WDyZK2qQtDDQmr1DJd6beeiCjI39yKcFOx71oFqXDBfIS7M,meowman,RANKED_SOLO_5x5,b7934a9c-d95e-4175-86b2-d4a0a2e5e094,82,DIAMOND,II,329,314,FALSE,FALSE,FALSE
z-yN4x1Yrs_pVOsMHgQr9U33SgDylKQ2dyl-mkn19AqFqyFC,0 2,RANKED_SOLO_5x5,dc1d4ae1-68d2-4f4b-bbcb-daf0fe1ef539,91,DIAMOND,II,43,26,FALSE,FALSE,FALSE
FFN-uEPBqcLw-CRxtkhTuykC1bDGnotYTUdKBILh6HcLki_v,Knight Atroias,RANKED_SOLO_5x5,45b026e4-1ed3-4e82-b861-700d6762308d,31,DIAMOND,II,236,216,FALSE,FALSE,FALSE
Mh3WjUka8onENYg-bv_BZI87aoi6qRQnNKpH9s3YAqpgKsqQ,Choerry Lip,RANKED_SOLO_5x5,eb4bc9ad-46a8-48cb-a174-15d189e81317,72,DIAMOND,II,102,92,FALSE,FALSE,FALSE
6VE9XNjo2qkZb2QIhoPKpRuUR-QXY7dNeJHRctkhMBAVwVKE,Ikurom,RANKED_SOLO_5x5,0bf59472-ebf7-40e0-b755-28229374e419,30,DIAMOND,II,83,72,FALSE,FALSE,FALSE
gw7f5faKxUsC9RkPKqVXyCRv58IUP7x9SXz7NG_afBHbRGcx,Randy Rhoads,RANKED_SOLO_5x5,000ded66-3505-4d07-968e-f42e88d26d73,75,DIAMOND,II,63,54,FALSE,FALSE,FALSE
TxLZWlkUfI2ffokvOyeP0EYiChqgSmYPkAoargs7_a3cIWQs,HandjobSandy,RANKED_SOLO_5x5,e92166b5-4097-4e96-96e2-cd921d8c3e61,0,DIAMOND,II,110,97,FALSE,FALSE,FALSE
ZWs3TfkkmDiiRbAKKtR6kV7WbfV8XI6HgKIZQIWO_YpYULqi,MissFortune2,RANKED_SOLO_5x5,a58eb16b-d550-4c9a-a8ed-0bb185b0cf27,68,DIAMOND,II,224,189,FALSE,FALSE,FALSE
oY8cJsahICWTFjC3nqV9Eyy6KhZ4M5Bah4T7cn6Pyvdn-d0r,kisslinuo,RANKED_SOLO_5x5,d0e1db54-bdee-4a14-8f6f-fb947f12bb2a,21,DIAMOND,II,402,353,FALSE,FALSE,FALSE
fjyILBuFdoyBdKrklC6L4ZfRvJeyejDeJc1qSujziEyYe_HQ,Allison Savage,RANKED_SOLO_5x5,53081374-e98d-4434-8f89-38a98163e574,87,DIAMOND,II,82,44,FALSE,FALSE,FALSE
ide2AuDUdnY2Ea2whDgMYhrSOGJoWEzqO1bAaAKmffM-lZkJ,FerrariOwner,RANKED_SOLO_5x5,509dd64c-051b-4f0b-8efe-0eb04f29460a,77,DIAMOND,II,174,178,FALSE,FALSE,FALSE
_MXzjVBy_OkPiBj8xIqbhCW6qGnNXXR6Oyhtz3o3TVmEaObj,Urf or Uninstall,RANKED_SOLO_5x5,6e457205-a692-4a05-a9ca-b7107aa0ba1f,75,DIAMOND,II,183,159,FALSE,FALSE,FALSE
Q7--34_PGEAhgKoohP736Otk-sUXD1M6spIcbz_Zxqzjcwbp,luvbaba,RANKED_SOLO_5x5,24f4103a-97ac-417b-b955-f23de7916ee7,7,DIAMOND,II,164,91,FALSE,FALSE,FALSE
vnKZLb1WhQ2C3E02ovhWCHqnDzH8fNZhMgdTcp3JWIDe1B-W,Seventh Ace,RANKED_SOLO_5x5,544ad9a9-b0de-4f97-ad97-7a328f3223b9,75,DIAMOND,II,31,19,FALSE,FALSE,FALSE
CiRqTOyx5jqvJBJ5I7Qt8jzR-ATuN_NpD-bUJ4KjQBJnivZA,Jrezx,RANKED_SOLO_5x5,e172118e-44d4-457a-9cf6-910b2b4c712a,75,DIAMOND,II,198,141,FALSE,FALSE,FALSE
QyWGknYgkrgJDnVJwR6SaHP7LgAhq4ZwzPSI2Rtal4bKeQEa,goalkeeperfyc,RANKED_SOLO_5x5,ca2c0b26-447a-45b0-a5f6-b6eb2f3be95c,5,DIAMOND,II,247,235,FALSE,FALSE,FALSE
XPHsW0jV2qEyQV1jTC0zeThJ_6E4Z_kcj8ZZUxoTEEEqVrPV,KR L9,RANKED_SOLO_5x5,706eb306-9466-4b73-94f6-c89280943f40,1,DIAMOND,II,72,59,FALSE,FALSE,FALSE
AdYLlUI3d3FI2NzMaHdKVZ2-TY0DhF3Yw7pOD_At8x5mw6bJ,SOßER,RANKED_SOLO_5x5,19934ddb-e52e-4617-adcc-cccfb77de18c,31,DIAMOND,II,30,29,FALSE,FALSE,FALSE
RMD-IAIEA5Ywr-L7Hl6WjAl-6nMPLSdPa0w0vlZ3jpXJdk6J,meiyouhuitoulu,RANKED_SOLO_5x5,6c03f7b1-49e5-48d3-bb44-0908245539d7,33,DIAMOND,II,106,90,FALSE,FALSE,FALSE
sLPz9NnfvrSPMR3s4VipKda95LrfLzyJhYFxUdK9cz3__sRV,STU Dolphin,RANKED_SOLO_5x5,53320eef-83d4-4437-9289-53206a8129b4,75,DIAMOND,II,208,195,FALSE,FALSE,FALSE
wWYUsTyNaziBRsPUBI9zpgIsuPlrou28q48M2QEnocoYY3Je,Mao Mao Ri Ji,RANKED_SOLO_5x5,b92d8425-6bd5-4593-89f7-954dc04d69b8,20,DIAMOND,II,89,60,FALSE,FALSE,FALSE
cJFa-PjSJbkmEHjGL6N06zdArr7NfisYrReh1X1SYLZ0ad6E,NotKage,RANKED_SOLO_5x5,71f8e501-af62-46cd-8d13-4ed11451a217,75,DIAMOND,II,59,57,FALSE,FALSE,FALSE
iFPEfmHMKdO53_57xuGkrZBQIpYtIur0XOcaynwC_BBBO_di,Findom,RANKED_SOLO_5x5,c879469f-7e8d-41f4-9699-e1da14afd021,0,DIAMOND,II,171,143,FALSE,FALSE,FALSE
GEmJK1JnLq4FaAbfnW2tGDTPPLD6AJJAjvVGM75nWvm1m4xq,Deus Virtuoso,RANKED_SOLO_5x5,14c524a2-3f38-4643-940f-f2448cec56c3,0,DIAMOND,II,132,80,FALSE,FALSE,FALSE
axWFd0jMxPrmdiLP7ulFlynz1QWAKHFJt7UKTRPR10cH3Dp4,Junko Ęnoshima,RANKED_SOLO_5x5,11848d5f-768f-40ec-82cb-5c2f26667ba3,41,DIAMOND,II,982,934,FALSE,FALSE,FALSE
tJe5C2IoXXB9uw7gdZJrxFv4EV0GdfLjCodsb-DZ1kQiI0BD,Love Jax,RANKED_SOLO_5x5,4c991b03-7e42-467d-91d5-1ae7fe01c108,75,DIAMOND,II,94,79,TRUE,FALSE,FALSE
fc80nLTtpbfpvbGvcxjQ0y4Zn0xhJp6ZCIcyCip5TSCZoDb8,jqwuioabtg,RANKED_SOLO_5x5,b6590c01-a4ae-4179-be91-f69171c68525,75,DIAMOND,II,70,69,FALSE,FALSE,FALSE
exe-hSqS4M8GEGKntP2cytqGHbeG4rNyu2znoypce7_hK-ee,Praezy,RANKED_SOLO_5x5,24f4103a-97ac-417b-b955-f23de7916ee7,75,DIAMOND,II,52,44,FALSE,FALSE,FALSE
qZw5v3x6muWq5mpQyNg5Xk_5l8mRIGcwSb5mxtHfFR5Phm0w,Sycil,RANKED_SOLO_5x5,a608043c-4553-4d90-840b-b221c58f54f0,28,DIAMOND,II,333,300,FALSE,FALSE,FALSE
1pHg1u6BNEjjYmF1qgwsy53yPQIK2Vqrc8eYbn7vrFB9SQlV,eKıtten,RANKED_SOLO_5x5,5eab9051-4175-47e9-a77b-62ad3a6da7c7,75,DIAMOND,II,85,70,FALSE,FALSE,FALSE
QhQwIKPOLNIICJl1_ds3sfMUlAnN9BuyedSK0C4iMJ9E1max,tetoncito,RANKED_SOLO_5x5,45b026e4-1ed3-4e82-b861-700d6762308d,75,DIAMOND,II,109,79,FALSE,FALSE,FALSE
zfRC4eowyV41eDbt-68u017cdYA1Ysgh540pj4R7pSgNnrgE,Tee GrizzIey,RANKED_SOLO_5x5,e607e9a4-b477-4152-9d96-2c60fa72a194,75,DIAMOND,II,93,86,FALSE,FALSE,FALSE
hCchsrfKcL3bjgA031td3Z9fgk7gyWQUzdamDLUx9ZTUMH_k,HyperCahri,RANKED_SOLO_5x5,806e05c1-8a63-4258-9859-5ae8f494cb8b,46,DIAMOND,II,328,309,FALSE,FALSE,FALSE
6PiVuNLXFYG7TqPc2QdGVAr4oOB4dR3-Tu7GSLBNFk-j7N3b,kebincringle,RANKED_SOLO_5x5,e62daf5b-77c8-4631-89ec-bcb9f67e9826,0,DIAMOND,II,515,508,FALSE,FALSE,FALSE
MXkW-kZculSKJlFDtXOQejQou1lAvbAIn_bEvmbGt5qoRYkD,BelugaWaill,RANKED_SOLO_5x5,101c3cb0-65c3-46cc-9455-6c3810d9aa17,48,DIAMOND,II,263,266,FALSE,FALSE,FALSE
aSzXvWTbjVGl3RVyyP2T2NhY51cHyg-3GAY_UvVEce3qhP_X,Delightssss,RANKED_SOLO_5x5,24f4103a-97ac-417b-b955-f23de7916ee7,64,DIAMOND,II,223,193,FALSE,FALSE,FALSE
l32e1Jux30DsmA5jXzuSAFpcZlrDAxdKFGiADE0AUHupughh,Flatline Rifle,RANKED_SOLO_5x5,a24ce3d1-45b6-407a-b575-9b857fb7252a,24,DIAMOND,II,253,194,FALSE,FALSE,FALSE
PLMscXTDInjMBbtW78BtmeGU2K7ZsHhdp06tGxhz1PIT-4mY,Kayndrick Lamar,RANKED_SOLO_5x5,94e11cec-d404-4136-84cd-29ef7144ab84,29,DIAMOND,II,165,143,FALSE,FALSE,FALSE
RPBIGAO70cax19lkDdPRP3G1MbUlzCwX1dMVs2QVk00YYMGm,reksai only1,RANKED_SOLO_5x5,19807afc-4f4d-45c3-a61c-ee9bf1752d8b,75,DIAMOND,II,258,235,FALSE,FALSE,FALSE
cGHmnP8EekREAk90718ouKttdJqFyH4f_k2iG_hP7zVjZq88,SUP Zuko,RANKED_SOLO_5x5,f6d117af-5f67-4dbe-a81c-c4d3f07fa582,61,DIAMOND,II,69,70,FALSE,FALSE,FALSE
YYe5ofU24cRSZaxB8FiFKVBwO8T3Kh5zcLljYbMgA9qE0vdM,Iloveyouuuuuuuu,RANKED_SOLO_5x5,fd2b2fb9-3b2b-4b42-93ad-4640d7a62f6f,17,DIAMOND,II,494,466,FALSE,FALSE,FALSE
IXeZPuqCasyDGfMj8on-PuKuIywLxuZm14D-8hCzN8J3EDrv,Run N Feed,RANKED_SOLO_5x5,f742d1f1-935b-47ee-83e2-ebdeef1cc642,60,DIAMOND,II,153,128,FALSE,FALSE,FALSE
WeMpmeWVSWCdBA4McXmGhBWKJ3U2BJfg29Vu3rNXuiYct8xW,Robellion,RANKED_SOLO_5x5,303d09cc-f435-4a48-91fa-74ae0f7317ca,43,DIAMOND,II,123,125,FALSE,FALSE,FALSE
gasiNLudyYk0Nxr7sPBYr3a3wnB1T2kiDs64oOwdk2GlK_al,Lão sTôn,RANKED_SOLO_5x5,7d869cd2-3616-4151-9f09-9d18c34361ac,8,DIAMOND,II,214,189,FALSE,FALSE,FALSE
h3XVcCmP_87ckuDZAj-ahzzyY2JIAzQV6aUR4s9OZdmsyzwK,Colleague,RANKED_SOLO_5x5,abc947a1-2706-464c-9459-f035af61636e,6,DIAMOND,II,73,73,FALSE,FALSE,FALSE
xnY1_qPyHGL6Sm83MbcsT-c-67Gx79cDPKbTKW4Uz2Tw4dEL,AvgVtuber,RANKED_SOLO_5x5,806e05c1-8a63-4258-9859-5ae8f494cb8b,36,DIAMOND,II,209,178,FALSE,FALSE,FALSE
Q2Vc1_RE00CKpaibWoXvn0_zDTEsRcHej2ESXcbi-_AVwbfi,GMajima,RANKED_SOLO_5x5,d693e14b-f30d-4dad-8bad-d62c313405b4,75,DIAMOND,II,125,107,FALSE,FALSE,FALSE
7X8Lgbn0fXQcoCwdGPJVsBy_F9mhOfAtNXoW7m1Cx5AZccMS,Reeeeeeeeeeeeece,RANKED_SOLO_5x5,a24ce3d1-45b6-407a-b575-9b857fb7252a,7,DIAMOND,II,148,138,FALSE,FALSE,FALSE
Nhx2gwhr8NT7bGgfsEOz3Ka2Qcm5KFdQLfr0dTBK0Egw3NPI,DP2121,RANKED_SOLO_5x5,a13068ae-71c5-4bc4-be23-b549a23ae66f,61,DIAMOND,II,215,230,FALSE,FALSE,FALSE
hFwqGvI29i4LVOxLKFL1dgqh16It3WbCiuvx9IkdYgKm5hYs,Desperate,RANKED_SOLO_5x5,f266d466-c1a3-478c-95d2-3f7aa202814b,75,DIAMOND,II,138,123,TRUE,FALSE,FALSE
BBbO7u-lOynqIvrP6nts8Sul1HFHvwmC1esCvURaGuPCtWCg,ˉˆˉˆˉ,RANKED_SOLO_5x5,509dd64c-051b-4f0b-8efe-0eb04f29460a,53,DIAMOND,II,124,87,FALSE,FALSE,FALSE
GHQ7HVaQtTnpOirskQ3ZefLIhnf8wQkvqxFNO7uqQEIvI33R,qwqw,RANKED_SOLO_5x5,19807afc-4f4d-45c3-a61c-ee9bf1752d8b,0,DIAMOND,II,45,45,FALSE,FALSE,FALSE
